# MIX San Cristóbal
# Hora del script: 2022-10-19T12:02:10.513507-06:00
# Actualización del servidor: 2022-10-19T12:07:13.151-03:00
# Tiempo	Unix	ISO 8601	Conteo de Entrada
4	1666087200.0	2022-10-18T04:00:00-06:00	27
5	1666090800.0	2022-10-18T05:00:00-06:00	40
6	1666094400.0	2022-10-18T06:00:00-06:00	42
7	1666098000.0	2022-10-18T07:00:00-06:00	47
8	1666101600.0	2022-10-18T08:00:00-06:00	46
9	1666105200.0	2022-10-18T09:00:00-06:00	42
10	1666108800.0	2022-10-18T10:00:00-06:00	46
11	1666112400.0	2022-10-18T11:00:00-06:00	42
12	1666116000.0	2022-10-18T12:00:00-06:00	40
13	1666119600.0	2022-10-18T13:00:00-06:00	33
14	1666123200.0	2022-10-18T14:00:00-06:00	43
15	1666126800.0	2022-10-18T15:00:00-06:00	55
16	1666130400.0	2022-10-18T16:00:00-06:00	75
17	1666134000.0	2022-10-18T17:00:00-06:00	83
18	1666137600.0	2022-10-18T18:00:00-06:00	82
19	1666141200.0	2022-10-18T19:00:00-06:00	73
20	1666144800.0	2022-10-18T20:00:00-06:00	51
21	1666148400.0	2022-10-18T21:00:00-06:00	20
22	1666152000.0	2022-10-18T22:00:00-06:00	1
#77ef32fcb21b5f3dde77a054656149c8
