# Tikal Futura
# Hora del script: 2022-12-14T23:02:14.383096-06:00
# Actualización del servidor: 2022-12-15T02:02:12.957-03:00
# Tiempo	Unix	ISO 8601	Conteo de Entrada
4	1670925600.0	2022-12-13T04:00:00-06:00	24
5	1670929200.0	2022-12-13T05:00:00-06:00	42
6	1670932800.0	2022-12-13T06:00:00-06:00	33
7	1670936400.0	2022-12-13T07:00:00-06:00	23
8	1670940000.0	2022-12-13T08:00:00-06:00	28
9	1670943600.0	2022-12-13T09:00:00-06:00	27
10	1670947200.0	2022-12-13T10:00:00-06:00	32
11	1670950800.0	2022-12-13T11:00:00-06:00	31
12	1670954400.0	2022-12-13T12:00:00-06:00	29
13	1670958000.0	2022-12-13T13:00:00-06:00	19
14	1670961600.0	2022-12-13T14:00:00-06:00	23
15	1670965200.0	2022-12-13T15:00:00-06:00	36
16	1670968800.0	2022-12-13T16:00:00-06:00	45
17	1670972400.0	2022-12-13T17:00:00-06:00	67
18	1670976000.0	2022-12-13T18:00:00-06:00	63
19	1670979600.0	2022-12-13T19:00:00-06:00	50
20	1670983200.0	2022-12-13T20:00:00-06:00	30
21	1670986800.0	2022-12-13T21:00:00-06:00	11
22	1670990400.0	2022-12-13T22:00:00-06:00	1
#e80cedad998d1ca3ec01b3ed521dce0a
