# Tikal Futura
# Hora del script: 2022-10-09T12:02:11.108992-06:00
# Actualización del servidor: 2022-10-09T13:29:19.284-03:00
# Tiempo	Unix	ISO 8601	Conteo de Entrada
4	1665136800.0	2022-10-07T04:00:00-06:00	28
5	1665140400.0	2022-10-07T05:00:00-06:00	53
6	1665144000.0	2022-10-07T06:00:00-06:00	41
7	1665147600.0	2022-10-07T07:00:00-06:00	37
8	1665151200.0	2022-10-07T08:00:00-06:00	35
9	1665154800.0	2022-10-07T09:00:00-06:00	37
10	1665158400.0	2022-10-07T10:00:00-06:00	44
11	1665162000.0	2022-10-07T11:00:00-06:00	43
12	1665165600.0	2022-10-07T12:00:00-06:00	38
13	1665169200.0	2022-10-07T13:00:00-06:00	29
14	1665172800.0	2022-10-07T14:00:00-06:00	29
15	1665176400.0	2022-10-07T15:00:00-06:00	42
16	1665180000.0	2022-10-07T16:00:00-06:00	54
17	1665183600.0	2022-10-07T17:00:00-06:00	81
18	1665187200.0	2022-10-07T18:00:00-06:00	73
19	1665190800.0	2022-10-07T19:00:00-06:00	56
20	1665194400.0	2022-10-07T20:00:00-06:00	44
21	1665198000.0	2022-10-07T21:00:00-06:00	14
22	1665201600.0	2022-10-07T22:00:00-06:00	1
#ed24f7c1f3c6d329873ffb6a98932785
