# Tikal Futura
# Hora del script: 2022-08-30T23:02:14.171630-06:00
# Actualización del servidor: 2022-08-30T22:45:46.118-03:00
# Tiempo	Unix	ISO 8601	Conteo de Entrada
4	1661767200.0	2022-08-29T04:00:00-06:00	35
5	1661770800.0	2022-08-29T05:00:00-06:00	60
6	1661774400.0	2022-08-29T06:00:00-06:00	54
7	1661778000.0	2022-08-29T07:00:00-06:00	46
8	1661781600.0	2022-08-29T08:00:00-06:00	50
9	1661785200.0	2022-08-29T09:00:00-06:00	50
10	1661788800.0	2022-08-29T10:00:00-06:00	58
11	1661792400.0	2022-08-29T11:00:00-06:00	54
12	1661796000.0	2022-08-29T12:00:00-06:00	54
13	1661799600.0	2022-08-29T13:00:00-06:00	45
14	1661803200.0	2022-08-29T14:00:00-06:00	47
15	1661806800.0	2022-08-29T15:00:00-06:00	60
16	1661810400.0	2022-08-29T16:00:00-06:00	69
17	1661814000.0	2022-08-29T17:00:00-06:00	95
18	1661817600.0	2022-08-29T18:00:00-06:00	91
19	1661821200.0	2022-08-29T19:00:00-06:00	71
20	1661824800.0	2022-08-29T20:00:00-06:00	59
21	1661828400.0	2022-08-29T21:00:00-06:00	18
22	1661832000.0	2022-08-29T22:00:00-06:00	1
#c005292cd51bfb53da220710b2447d13
