# MIX San Cristóbal
# Hora del script: 2022-08-20T23:02:11.510111-06:00
# Actualización del servidor: 2022-08-21T01:52:21.338-03:00
# Tiempo	Unix	ISO 8601	Conteo de Entrada
4	1660903200.0	2022-08-19T04:00:00-06:00	28
5	1660906800.0	2022-08-19T05:00:00-06:00	50
6	1660910400.0	2022-08-19T06:00:00-06:00	50
7	1660914000.0	2022-08-19T07:00:00-06:00	47
8	1660917600.0	2022-08-19T08:00:00-06:00	50
9	1660921200.0	2022-08-19T09:00:00-06:00	46
10	1660924800.0	2022-08-19T10:00:00-06:00	54
11	1660928400.0	2022-08-19T11:00:00-06:00	49
12	1660932000.0	2022-08-19T12:00:00-06:00	46
13	1660935600.0	2022-08-19T13:00:00-06:00	40
14	1660939200.0	2022-08-19T14:00:00-06:00	54
15	1660942800.0	2022-08-19T15:00:00-06:00	62
16	1660946400.0	2022-08-19T16:00:00-06:00	84
17	1660950000.0	2022-08-19T17:00:00-06:00	86
18	1660953600.0	2022-08-19T18:00:00-06:00	88
19	1660957200.0	2022-08-19T19:00:00-06:00	80
20	1660960800.0	2022-08-19T20:00:00-06:00	66
21	1660964400.0	2022-08-19T21:00:00-06:00	26
22	1660968000.0	2022-08-19T22:00:00-06:00	1
#a69b6df0d8293ecb2d104e59e70e0d32
