# MIX San Cristóbal
# Hora del script: 2022-08-24T23:02:11.697406-06:00
# Actualización del servidor: 2022-08-25T02:02:10.075-03:00
# Tiempo	Unix	ISO 8601	Conteo de Entrada
4	1661248800.0	2022-08-23T04:00:00-06:00	28
5	1661252400.0	2022-08-23T05:00:00-06:00	47
6	1661256000.0	2022-08-23T06:00:00-06:00	49
7	1661259600.0	2022-08-23T07:00:00-06:00	47
8	1661263200.0	2022-08-23T08:00:00-06:00	50
9	1661266800.0	2022-08-23T09:00:00-06:00	47
10	1661270400.0	2022-08-23T10:00:00-06:00	54
11	1661274000.0	2022-08-23T11:00:00-06:00	49
12	1661277600.0	2022-08-23T12:00:00-06:00	45
13	1661281200.0	2022-08-23T13:00:00-06:00	40
14	1661284800.0	2022-08-23T14:00:00-06:00	53
15	1661288400.0	2022-08-23T15:00:00-06:00	61
16	1661292000.0	2022-08-23T16:00:00-06:00	83
17	1661295600.0	2022-08-23T17:00:00-06:00	87
18	1661299200.0	2022-08-23T18:00:00-06:00	86
19	1661302800.0	2022-08-23T19:00:00-06:00	79
20	1661306400.0	2022-08-23T20:00:00-06:00	66
21	1661310000.0	2022-08-23T21:00:00-06:00	25
22	1661313600.0	2022-08-23T22:00:00-06:00	1
#976b0444e69bade21514b3aacb8c938d
