# MIX San Cristóbal
# Hora del script: 2022-10-11T12:02:08.043731-06:00
# Actualización del servidor: 2022-10-11T14:28:13.700-03:00
# Tiempo	Unix	ISO 8601	Conteo de Entrada
4	1665396000.0	2022-10-10T04:00:00-06:00	25
5	1665399600.0	2022-10-10T05:00:00-06:00	35
6	1665403200.0	2022-10-10T06:00:00-06:00	38
7	1665406800.0	2022-10-10T07:00:00-06:00	46
8	1665410400.0	2022-10-10T08:00:00-06:00	45
9	1665414000.0	2022-10-10T09:00:00-06:00	42
10	1665417600.0	2022-10-10T10:00:00-06:00	46
11	1665421200.0	2022-10-10T11:00:00-06:00	42
12	1665424800.0	2022-10-10T12:00:00-06:00	42
13	1665428400.0	2022-10-10T13:00:00-06:00	30
14	1665432000.0	2022-10-10T14:00:00-06:00	38
15	1665435600.0	2022-10-10T15:00:00-06:00	47
16	1665439200.0	2022-10-10T16:00:00-06:00	65
17	1665442800.0	2022-10-10T17:00:00-06:00	72
18	1665446400.0	2022-10-10T18:00:00-06:00	73
19	1665450000.0	2022-10-10T19:00:00-06:00	63
20	1665453600.0	2022-10-10T20:00:00-06:00	43
21	1665457200.0	2022-10-10T21:00:00-06:00	18
22	1665460800.0	2022-10-10T22:00:00-06:00	1
#21a6eb9f2eb43675e6c000a2d49dd2d3
