# Tikal Futura
# Hora del script: 2022-11-02T23:02:13.922072-06:00
# Actualización del servidor: 2022-11-02T22:51:55.689-03:00
# Tiempo	Unix	ISO 8601	Conteo de Entrada
4	1667296800.0	2022-11-01T04:00:00-06:00	23
5	1667300400.0	2022-11-01T05:00:00-06:00	48
6	1667304000.0	2022-11-01T06:00:00-06:00	36
7	1667307600.0	2022-11-01T07:00:00-06:00	32
8	1667311200.0	2022-11-01T08:00:00-06:00	30
9	1667314800.0	2022-11-01T09:00:00-06:00	30
10	1667318400.0	2022-11-01T10:00:00-06:00	38
11	1667322000.0	2022-11-01T11:00:00-06:00	36
12	1667325600.0	2022-11-01T12:00:00-06:00	35
13	1667329200.0	2022-11-01T13:00:00-06:00	27
14	1667332800.0	2022-11-01T14:00:00-06:00	26
15	1667336400.0	2022-11-01T15:00:00-06:00	36
16	1667340000.0	2022-11-01T16:00:00-06:00	53
17	1667343600.0	2022-11-01T17:00:00-06:00	72
18	1667347200.0	2022-11-01T18:00:00-06:00	69
19	1667350800.0	2022-11-01T19:00:00-06:00	47
20	1667354400.0	2022-11-01T20:00:00-06:00	36
21	1667358000.0	2022-11-01T21:00:00-06:00	11
22	1667361600.0	2022-11-01T22:00:00-06:00	1
#e9194c29859e598618cff5e2e2bcb76d
