# Tikal Futura
# Hora del script: 2022-09-30T23:02:14.822454-06:00
# Actualización del servidor: 2022-09-30T22:19:22.607-03:00
# Tiempo	Unix	ISO 8601	Conteo de Entrada
4	1664445600.0	2022-09-29T04:00:00-06:00	33
5	1664449200.0	2022-09-29T05:00:00-06:00	61
6	1664452800.0	2022-09-29T06:00:00-06:00	49
7	1664456400.0	2022-09-29T07:00:00-06:00	45
8	1664460000.0	2022-09-29T08:00:00-06:00	44
9	1664463600.0	2022-09-29T09:00:00-06:00	43
10	1664467200.0	2022-09-29T10:00:00-06:00	50
11	1664470800.0	2022-09-29T11:00:00-06:00	51
12	1664474400.0	2022-09-29T12:00:00-06:00	45
13	1664478000.0	2022-09-29T13:00:00-06:00	35
14	1664481600.0	2022-09-29T14:00:00-06:00	38
15	1664485200.0	2022-09-29T15:00:00-06:00	49
16	1664488800.0	2022-09-29T16:00:00-06:00	61
17	1664492400.0	2022-09-29T17:00:00-06:00	92
18	1664496000.0	2022-09-29T18:00:00-06:00	87
19	1664499600.0	2022-09-29T19:00:00-06:00	69
20	1664503200.0	2022-09-29T20:00:00-06:00	53
21	1664506800.0	2022-09-29T21:00:00-06:00	18
22	1664510400.0	2022-09-29T22:00:00-06:00	1
#2aa7b9f71c9b9862f69724bcf16a29ce
