# MIX San Cristóbal
# Hora del script: 2022-09-29T23:02:23.436904-06:00
# Actualización del servidor: 2022-09-30T02:02:09.942-03:00
# Tiempo	Unix	ISO 8601	Conteo de Entrada
4	1664359200.0	2022-09-28T04:00:00-06:00	30
5	1664362800.0	2022-09-28T05:00:00-06:00	39
6	1664366400.0	2022-09-28T06:00:00-06:00	41
7	1664370000.0	2022-09-28T07:00:00-06:00	49
8	1664373600.0	2022-09-28T08:00:00-06:00	49
9	1664377200.0	2022-09-28T09:00:00-06:00	47
10	1664380800.0	2022-09-28T10:00:00-06:00	52
11	1664384400.0	2022-09-28T11:00:00-06:00	46
12	1664388000.0	2022-09-28T12:00:00-06:00	47
13	1664391600.0	2022-09-28T13:00:00-06:00	33
14	1664395200.0	2022-09-28T14:00:00-06:00	43
15	1664398800.0	2022-09-28T15:00:00-06:00	54
16	1664402400.0	2022-09-28T16:00:00-06:00	72
17	1664406000.0	2022-09-28T17:00:00-06:00	83
18	1664409600.0	2022-09-28T18:00:00-06:00	82
19	1664413200.0	2022-09-28T19:00:00-06:00	70
20	1664416800.0	2022-09-28T20:00:00-06:00	53
21	1664420400.0	2022-09-28T21:00:00-06:00	22
22	1664424000.0	2022-09-28T22:00:00-06:00	1
#5e4f31e26a0778cb0ae14ee28d03b239
