# Tikal Futura
# Hora del script: 2022-10-17T12:02:14.694380-06:00
# Actualización del servidor: 2022-10-17T15:02:13.039-03:00
# Tiempo	Unix	ISO 8601	Conteo de Entrada
4	1665741600.0	2022-10-14T04:00:00-06:00	25
5	1665745200.0	2022-10-14T05:00:00-06:00	49
6	1665748800.0	2022-10-14T06:00:00-06:00	36
7	1665752400.0	2022-10-14T07:00:00-06:00	34
8	1665756000.0	2022-10-14T08:00:00-06:00	30
9	1665759600.0	2022-10-14T09:00:00-06:00	31
10	1665763200.0	2022-10-14T10:00:00-06:00	38
11	1665766800.0	2022-10-14T11:00:00-06:00	36
12	1665770400.0	2022-10-14T12:00:00-06:00	34
13	1665774000.0	2022-10-14T13:00:00-06:00	28
14	1665777600.0	2022-10-14T14:00:00-06:00	27
15	1665781200.0	2022-10-14T15:00:00-06:00	39
16	1665784800.0	2022-10-14T16:00:00-06:00	51
17	1665788400.0	2022-10-14T17:00:00-06:00	76
18	1665792000.0	2022-10-14T18:00:00-06:00	68
19	1665795600.0	2022-10-14T19:00:00-06:00	49
20	1665799200.0	2022-10-14T20:00:00-06:00	38
21	1665802800.0	2022-10-14T21:00:00-06:00	12
22	1665806400.0	2022-10-14T22:00:00-06:00	1
#1f8829228168cc2c930e689f5153cc7d
