# Tikal Futura
# Hora del script: 2022-08-18T12:02:11.871395-06:00
# Actualización del servidor: 2022-08-18T12:21:31.437-03:00
# Tiempo	Unix	ISO 8601	Conteo de Entrada
4	1660730400.0	2022-08-17T04:00:00-06:00	37
5	1660734000.0	2022-08-17T05:00:00-06:00	62
6	1660737600.0	2022-08-17T06:00:00-06:00	59
7	1660741200.0	2022-08-17T07:00:00-06:00	47
8	1660744800.0	2022-08-17T08:00:00-06:00	52
9	1660748400.0	2022-08-17T09:00:00-06:00	52
10	1660752000.0	2022-08-17T10:00:00-06:00	55
11	1660755600.0	2022-08-17T11:00:00-06:00	54
12	1660759200.0	2022-08-17T12:00:00-06:00	51
13	1660762800.0	2022-08-17T13:00:00-06:00	49
14	1660766400.0	2022-08-17T14:00:00-06:00	50
15	1660770000.0	2022-08-17T15:00:00-06:00	63
16	1660773600.0	2022-08-17T16:00:00-06:00	78
17	1660777200.0	2022-08-17T17:00:00-06:00	105
18	1660780800.0	2022-08-17T18:00:00-06:00	98
19	1660784400.0	2022-08-17T19:00:00-06:00	78
20	1660788000.0	2022-08-17T20:00:00-06:00	67
21	1660791600.0	2022-08-17T21:00:00-06:00	21
22	1660795200.0	2022-08-17T22:00:00-06:00	1
#3136956097577076ce9094e2114edec1
