# MIX San Cristóbal
# Hora del script: 2022-12-06T23:02:11.284504-06:00
# Actualización del servidor: 2022-12-07T01:25:46.621-03:00
# Tiempo	Unix	ISO 8601	Conteo de Entrada
4	1670234400.0	2022-12-05T04:00:00-06:00	23
5	1670238000.0	2022-12-05T05:00:00-06:00	35
6	1670241600.0	2022-12-05T06:00:00-06:00	42
7	1670245200.0	2022-12-05T07:00:00-06:00	44
8	1670248800.0	2022-12-05T08:00:00-06:00	40
9	1670252400.0	2022-12-05T09:00:00-06:00	41
10	1670256000.0	2022-12-05T10:00:00-06:00	47
11	1670259600.0	2022-12-05T11:00:00-06:00	42
12	1670263200.0	2022-12-05T12:00:00-06:00	43
13	1670266800.0	2022-12-05T13:00:00-06:00	32
14	1670270400.0	2022-12-05T14:00:00-06:00	33
15	1670274000.0	2022-12-05T15:00:00-06:00	45
16	1670277600.0	2022-12-05T16:00:00-06:00	64
17	1670281200.0	2022-12-05T17:00:00-06:00	73
18	1670284800.0	2022-12-05T18:00:00-06:00	74
19	1670288400.0	2022-12-05T19:00:00-06:00	57
20	1670292000.0	2022-12-05T20:00:00-06:00	46
21	1670295600.0	2022-12-05T21:00:00-06:00	14
22	1670299200.0	2022-12-05T22:00:00-06:00	1
#0ebd9761493461a49cdfc5ebbfbd2901
