# Eskala
# Hora del script: 2022-12-14T12:02:20.824799-06:00
# Actualización del servidor: 2022-12-14T15:02:17.588-03:00
# Tiempo	Unix	ISO 8601	Conteo de Entrada
4	1670925600.0	2022-12-13T04:00:00-06:00	18
5	1670929200.0	2022-12-13T05:00:00-06:00	42
6	1670932800.0	2022-12-13T06:00:00-06:00	42
7	1670936400.0	2022-12-13T07:00:00-06:00	43
8	1670940000.0	2022-12-13T08:00:00-06:00	38
9	1670943600.0	2022-12-13T09:00:00-06:00	33
10	1670947200.0	2022-12-13T10:00:00-06:00	40
11	1670950800.0	2022-12-13T11:00:00-06:00	40
12	1670954400.0	2022-12-13T12:00:00-06:00	39
13	1670958000.0	2022-12-13T13:00:00-06:00	25
14	1670961600.0	2022-12-13T14:00:00-06:00	27
15	1670965200.0	2022-12-13T15:00:00-06:00	42
16	1670968800.0	2022-12-13T16:00:00-06:00	58
17	1670972400.0	2022-12-13T17:00:00-06:00	77
18	1670976000.0	2022-12-13T18:00:00-06:00	76
19	1670979600.0	2022-12-13T19:00:00-06:00	65
20	1670983200.0	2022-12-13T20:00:00-06:00	56
21	1670986800.0	2022-12-13T21:00:00-06:00	18
22	1670990400.0	2022-12-13T22:00:00-06:00	2
#30d4fd41e51678fb759f3831a41fd5f2
