# Tikal Futura
# Hora del script: 2022-07-26T23:02:12.983149-06:00
# Actualización del servidor: 2022-07-27T02:02:11.106-03:00
# Tiempo	Unix	ISO 8601	Conteo de Entrada
4	1658743200.0	2022-07-25T04:00:00-06:00	27
5	1658746800.0	2022-07-25T05:00:00-06:00	54
6	1658750400.0	2022-07-25T06:00:00-06:00	58
7	1658754000.0	2022-07-25T07:00:00-06:00	49
8	1658757600.0	2022-07-25T08:00:00-06:00	47
9	1658761200.0	2022-07-25T09:00:00-06:00	50
10	1658764800.0	2022-07-25T10:00:00-06:00	46
11	1658768400.0	2022-07-25T11:00:00-06:00	51
12	1658772000.0	2022-07-25T12:00:00-06:00	44
13	1658775600.0	2022-07-25T13:00:00-06:00	42
14	1658779200.0	2022-07-25T14:00:00-06:00	45
15	1658782800.0	2022-07-25T15:00:00-06:00	50
16	1658786400.0	2022-07-25T16:00:00-06:00	65
17	1658790000.0	2022-07-25T17:00:00-06:00	90
18	1658793600.0	2022-07-25T18:00:00-06:00	84
19	1658797200.0	2022-07-25T19:00:00-06:00	66
20	1658800800.0	2022-07-25T20:00:00-06:00	57
21	1658804400.0	2022-07-25T21:00:00-06:00	17
22	1658808000.0	2022-07-25T22:00:00-06:00	1
#9e9cfbd45de226d4d062aba0ada9368d
