# MIX San Cristóbal
# Hora del script: 2022-11-24T23:02:11.262471-06:00
# Actualización del servidor: 2022-11-24T22:11:02.261-03:00
# Tiempo	Unix	ISO 8601	Conteo de Entrada
4	1669197600.0	2022-11-23T04:00:00-06:00	24
5	1669201200.0	2022-11-23T05:00:00-06:00	40
6	1669204800.0	2022-11-23T06:00:00-06:00	47
7	1669208400.0	2022-11-23T07:00:00-06:00	49
8	1669212000.0	2022-11-23T08:00:00-06:00	44
9	1669215600.0	2022-11-23T09:00:00-06:00	47
10	1669219200.0	2022-11-23T10:00:00-06:00	50
11	1669222800.0	2022-11-23T11:00:00-06:00	47
12	1669226400.0	2022-11-23T12:00:00-06:00	45
13	1669230000.0	2022-11-23T13:00:00-06:00	36
14	1669233600.0	2022-11-23T14:00:00-06:00	39
15	1669237200.0	2022-11-23T15:00:00-06:00	47
16	1669240800.0	2022-11-23T16:00:00-06:00	70
17	1669244400.0	2022-11-23T17:00:00-06:00	79
18	1669248000.0	2022-11-23T18:00:00-06:00	79
19	1669251600.0	2022-11-23T19:00:00-06:00	63
20	1669255200.0	2022-11-23T20:00:00-06:00	49
21	1669258800.0	2022-11-23T21:00:00-06:00	16
22	1669262400.0	2022-11-23T22:00:00-06:00	1
#1c081893a92cd1c404a860a35817c69c
