# Tikal Futura
# Hora del script: 2022-08-14T12:02:13.105153-06:00
# Actualización del servidor: 2022-08-14T12:22:46.890-03:00
# Tiempo	Unix	ISO 8601	Conteo de Entrada
4	1660298400.0	2022-08-12T04:00:00-06:00	36
5	1660302000.0	2022-08-12T05:00:00-06:00	61
6	1660305600.0	2022-08-12T06:00:00-06:00	60
7	1660309200.0	2022-08-12T07:00:00-06:00	48
8	1660312800.0	2022-08-12T08:00:00-06:00	51
9	1660316400.0	2022-08-12T09:00:00-06:00	52
10	1660320000.0	2022-08-12T10:00:00-06:00	52
11	1660323600.0	2022-08-12T11:00:00-06:00	53
12	1660327200.0	2022-08-12T12:00:00-06:00	50
13	1660330800.0	2022-08-12T13:00:00-06:00	48
14	1660334400.0	2022-08-12T14:00:00-06:00	50
15	1660338000.0	2022-08-12T15:00:00-06:00	58
16	1660341600.0	2022-08-12T16:00:00-06:00	75
17	1660345200.0	2022-08-12T17:00:00-06:00	101
18	1660348800.0	2022-08-12T18:00:00-06:00	96
19	1660352400.0	2022-08-12T19:00:00-06:00	76
20	1660356000.0	2022-08-12T20:00:00-06:00	65
21	1660359600.0	2022-08-12T21:00:00-06:00	21
22	1660363200.0	2022-08-12T22:00:00-06:00	1
#a05c903f60fa8595d21a09b81d96b234
