# Tikal Futura
# Hora del script: 2022-07-18T23:05:26.038059-06:00
# Actualización del servidor: 2022-07-18T23:56:57.824-03:00
# Tiempo	Unix	ISO 8601	Conteo de Entrada
4	1657879200.0	2022-07-15T04:00:00-06:00	24
5	1657882800.0	2022-07-15T05:00:00-06:00	51
6	1657886400.0	2022-07-15T06:00:00-06:00	53
7	1657890000.0	2022-07-15T07:00:00-06:00	47
8	1657893600.0	2022-07-15T08:00:00-06:00	44
9	1657897200.0	2022-07-15T09:00:00-06:00	48
10	1657900800.0	2022-07-15T10:00:00-06:00	45
11	1657904400.0	2022-07-15T11:00:00-06:00	49
12	1657908000.0	2022-07-15T12:00:00-06:00	44
13	1657911600.0	2022-07-15T13:00:00-06:00	41
14	1657915200.0	2022-07-15T14:00:00-06:00	41
15	1657918800.0	2022-07-15T15:00:00-06:00	45
16	1657922400.0	2022-07-15T16:00:00-06:00	58
17	1657926000.0	2022-07-15T17:00:00-06:00	82
18	1657929600.0	2022-07-15T18:00:00-06:00	77
19	1657933200.0	2022-07-15T19:00:00-06:00	60
20	1657936800.0	2022-07-15T20:00:00-06:00	48
21	1657940400.0	2022-07-15T21:00:00-06:00	16
22	1657944000.0	2022-07-15T22:00:00-06:00	1
#da0314616be7b28cca5fbcdac7fe1c2e
