# Tikal Futura
# Hora del script: 2022-09-05T23:02:14.735933-06:00
# Actualización del servidor: 2022-09-06T02:02:13.003-03:00
# Tiempo	Unix	ISO 8601	Conteo de Entrada
4	1662112800.0	2022-09-02T04:00:00-06:00	35
5	1662116400.0	2022-09-02T05:00:00-06:00	60
6	1662120000.0	2022-09-02T06:00:00-06:00	54
7	1662123600.0	2022-09-02T07:00:00-06:00	48
8	1662127200.0	2022-09-02T08:00:00-06:00	50
9	1662130800.0	2022-09-02T09:00:00-06:00	49
10	1662134400.0	2022-09-02T10:00:00-06:00	59
11	1662138000.0	2022-09-02T11:00:00-06:00	54
12	1662141600.0	2022-09-02T12:00:00-06:00	53
13	1662145200.0	2022-09-02T13:00:00-06:00	44
14	1662148800.0	2022-09-02T14:00:00-06:00	47
15	1662152400.0	2022-09-02T15:00:00-06:00	57
16	1662156000.0	2022-09-02T16:00:00-06:00	64
17	1662159600.0	2022-09-02T17:00:00-06:00	90
18	1662163200.0	2022-09-02T18:00:00-06:00	87
19	1662166800.0	2022-09-02T19:00:00-06:00	72
20	1662170400.0	2022-09-02T20:00:00-06:00	58
21	1662174000.0	2022-09-02T21:00:00-06:00	18
22	1662177600.0	2022-09-02T22:00:00-06:00	1
#fca51a7c25ff053829df304910673cd1
