# Miraflores
# Hora del script: 2022-10-04T23:02:16.606369-06:00
# Actualización del servidor: 2022-10-05T01:43:59.672-03:00
# Tiempo	Unix	ISO 8601	Conteo de Entrada
4	1664791200.0	2022-10-03T04:00:00-06:00	7
5	1664794800.0	2022-10-03T05:00:00-06:00	15
6	1664798400.0	2022-10-03T06:00:00-06:00	12
7	1664802000.0	2022-10-03T07:00:00-06:00	14
8	1664805600.0	2022-10-03T08:00:00-06:00	16
9	1664809200.0	2022-10-03T09:00:00-06:00	18
10	1664812800.0	2022-10-03T10:00:00-06:00	20
11	1664816400.0	2022-10-03T11:00:00-06:00	22
12	1664820000.0	2022-10-03T12:00:00-06:00	18
13	1664823600.0	2022-10-03T13:00:00-06:00	15
14	1664827200.0	2022-10-03T14:00:00-06:00	17
15	1664830800.0	2022-10-03T15:00:00-06:00	19
16	1664834400.0	2022-10-03T16:00:00-06:00	27
17	1664838000.0	2022-10-03T17:00:00-06:00	34
18	1664841600.0	2022-10-03T18:00:00-06:00	40
19	1664845200.0	2022-10-03T19:00:00-06:00	34
20	1664848800.0	2022-10-03T20:00:00-06:00	23
21	1664852400.0	2022-10-03T21:00:00-06:00	8
22	1664856000.0	2022-10-03T22:00:00-06:00	1
#153b656151fdfc56df2002fa619be7d3
