# MIX San Cristóbal
# Hora del script: 2023-01-12T12:02:07.956176-06:00
# Actualización del servidor: 2023-01-12T10:51:24.218-03:00
# Tiempo	Unix	ISO 8601	Conteo de Entrada
4	1673431200.0	2023-01-11T04:00:00-06:00	16
5	1673434800.0	2023-01-11T05:00:00-06:00	29
6	1673438400.0	2023-01-11T06:00:00-06:00	34
7	1673442000.0	2023-01-11T07:00:00-06:00	34
8	1673445600.0	2023-01-11T08:00:00-06:00	36
9	1673449200.0	2023-01-11T09:00:00-06:00	36
10	1673452800.0	2023-01-11T10:00:00-06:00	42
11	1673456400.0	2023-01-11T11:00:00-06:00	40
12	1673460000.0	2023-01-11T12:00:00-06:00	40
13	1673463600.0	2023-01-11T13:00:00-06:00	29
14	1673467200.0	2023-01-11T14:00:00-06:00	34
15	1673470800.0	2023-01-11T15:00:00-06:00	44
16	1673474400.0	2023-01-11T16:00:00-06:00	54
17	1673478000.0	2023-01-11T17:00:00-06:00	66
18	1673481600.0	2023-01-11T18:00:00-06:00	67
19	1673485200.0	2023-01-11T19:00:00-06:00	55
20	1673488800.0	2023-01-11T20:00:00-06:00	45
21	1673492400.0	2023-01-11T21:00:00-06:00	14
22	1673496000.0	2023-01-11T22:00:00-06:00	1
#aee1cd99211ba903c3e37ba258f3b208
