# MIX San Cristóbal
# Hora del script: 2022-09-08T23:02:09.933694-06:00
# Actualización del servidor: 2022-09-08T23:20:11.842-03:00
# Tiempo	Unix	ISO 8601	Conteo de Entrada
4	1662544800.0	2022-09-07T04:00:00-06:00	33
5	1662548400.0	2022-09-07T05:00:00-06:00	47
6	1662552000.0	2022-09-07T06:00:00-06:00	45
7	1662555600.0	2022-09-07T07:00:00-06:00	45
8	1662559200.0	2022-09-07T08:00:00-06:00	50
9	1662562800.0	2022-09-07T09:00:00-06:00	48
10	1662566400.0	2022-09-07T10:00:00-06:00	56
11	1662570000.0	2022-09-07T11:00:00-06:00	48
12	1662573600.0	2022-09-07T12:00:00-06:00	47
13	1662577200.0	2022-09-07T13:00:00-06:00	41
14	1662580800.0	2022-09-07T14:00:00-06:00	51
15	1662584400.0	2022-09-07T15:00:00-06:00	62
16	1662588000.0	2022-09-07T16:00:00-06:00	80
17	1662591600.0	2022-09-07T17:00:00-06:00	91
18	1662595200.0	2022-09-07T18:00:00-06:00	90
19	1662598800.0	2022-09-07T19:00:00-06:00	79
20	1662602400.0	2022-09-07T20:00:00-06:00	62
21	1662606000.0	2022-09-07T21:00:00-06:00	25
22	1662609600.0	2022-09-07T22:00:00-06:00	1
#6a806d708cf45ec8b33fa54e37549907
