# Miraflores
# Hora del script: 2022-10-25T12:02:16.859710-06:00
# Actualización del servidor: 2022-10-25T15:02:15.309-03:00
# Tiempo	Unix	ISO 8601	Conteo de Entrada
4	1666605600.0	2022-10-24T04:00:00-06:00	16
5	1666609200.0	2022-10-24T05:00:00-06:00	29
6	1666612800.0	2022-10-24T06:00:00-06:00	21
7	1666616400.0	2022-10-24T07:00:00-06:00	22
8	1666620000.0	2022-10-24T08:00:00-06:00	25
9	1666623600.0	2022-10-24T09:00:00-06:00	23
10	1666627200.0	2022-10-24T10:00:00-06:00	29
11	1666630800.0	2022-10-24T11:00:00-06:00	31
12	1666634400.0	2022-10-24T12:00:00-06:00	29
13	1666638000.0	2022-10-24T13:00:00-06:00	24
14	1666641600.0	2022-10-24T14:00:00-06:00	23
15	1666645200.0	2022-10-24T15:00:00-06:00	32
16	1666648800.0	2022-10-24T16:00:00-06:00	43
17	1666652400.0	2022-10-24T17:00:00-06:00	50
18	1666656000.0	2022-10-24T18:00:00-06:00	60
19	1666659600.0	2022-10-24T19:00:00-06:00	50
20	1666663200.0	2022-10-24T20:00:00-06:00	35
21	1666666800.0	2022-10-24T21:00:00-06:00	12
22	1666670400.0	2022-10-24T22:00:00-06:00	1
#b9336ff82ae5c692ca4c536e9ee2b543
