# MIX San Cristóbal
# Hora del script: 2022-09-01T23:02:08.524178-06:00
# Actualización del servidor: 2022-09-02T00:44:09.311-03:00
# Tiempo	Unix	ISO 8601	Conteo de Entrada
4	1661940000.0	2022-08-31T04:00:00-06:00	31
5	1661943600.0	2022-08-31T05:00:00-06:00	50
6	1661947200.0	2022-08-31T06:00:00-06:00	47
7	1661950800.0	2022-08-31T07:00:00-06:00	47
8	1661954400.0	2022-08-31T08:00:00-06:00	50
9	1661958000.0	2022-08-31T09:00:00-06:00	47
10	1661961600.0	2022-08-31T10:00:00-06:00	55
11	1661965200.0	2022-08-31T11:00:00-06:00	50
12	1661968800.0	2022-08-31T12:00:00-06:00	47
13	1661972400.0	2022-08-31T13:00:00-06:00	42
14	1661976000.0	2022-08-31T14:00:00-06:00	56
15	1661979600.0	2022-08-31T15:00:00-06:00	63
16	1661983200.0	2022-08-31T16:00:00-06:00	84
17	1661986800.0	2022-08-31T17:00:00-06:00	91
18	1661990400.0	2022-08-31T18:00:00-06:00	91
19	1661994000.0	2022-08-31T19:00:00-06:00	81
20	1661997600.0	2022-08-31T20:00:00-06:00	64
21	1662001200.0	2022-08-31T21:00:00-06:00	27
22	1662004800.0	2022-08-31T22:00:00-06:00	1
#956114b8b1c6dd1d43916b247b3c4090
