# MIX San Cristóbal
# Hora del script: 2022-10-23T23:02:12.151626-06:00
# Actualización del servidor: 2022-10-23T22:14:03.082-03:00
# Tiempo	Unix	ISO 8601	Conteo de Entrada
4	1666346400.0	2022-10-21T04:00:00-06:00	25
5	1666350000.0	2022-10-21T05:00:00-06:00	37
6	1666353600.0	2022-10-21T06:00:00-06:00	40
7	1666357200.0	2022-10-21T07:00:00-06:00	50
8	1666360800.0	2022-10-21T08:00:00-06:00	47
9	1666364400.0	2022-10-21T09:00:00-06:00	44
10	1666368000.0	2022-10-21T10:00:00-06:00	49
11	1666371600.0	2022-10-21T11:00:00-06:00	45
12	1666375200.0	2022-10-21T12:00:00-06:00	42
13	1666378800.0	2022-10-21T13:00:00-06:00	33
14	1666382400.0	2022-10-21T14:00:00-06:00	39
15	1666386000.0	2022-10-21T15:00:00-06:00	49
16	1666389600.0	2022-10-21T16:00:00-06:00	67
17	1666393200.0	2022-10-21T17:00:00-06:00	73
18	1666396800.0	2022-10-21T18:00:00-06:00	73
19	1666400400.0	2022-10-21T19:00:00-06:00	66
20	1666404000.0	2022-10-21T20:00:00-06:00	46
21	1666407600.0	2022-10-21T21:00:00-06:00	17
22	1666411200.0	2022-10-21T22:00:00-06:00	1
#2236249fe308dda32042fb1a4e835989
