# MIX San Cristóbal
# Hora del script: 2022-09-12T23:02:11.617680-06:00
# Actualización del servidor: 2022-09-13T02:02:10.083-03:00
# Tiempo	Unix	ISO 8601	Conteo de Entrada
4	1662717600.0	2022-09-09T04:00:00-06:00	30
5	1662721200.0	2022-09-09T05:00:00-06:00	41
6	1662724800.0	2022-09-09T06:00:00-06:00	41
7	1662728400.0	2022-09-09T07:00:00-06:00	45
8	1662732000.0	2022-09-09T08:00:00-06:00	50
9	1662735600.0	2022-09-09T09:00:00-06:00	48
10	1662739200.0	2022-09-09T10:00:00-06:00	54
11	1662742800.0	2022-09-09T11:00:00-06:00	47
12	1662746400.0	2022-09-09T12:00:00-06:00	47
13	1662750000.0	2022-09-09T13:00:00-06:00	38
14	1662753600.0	2022-09-09T14:00:00-06:00	47
15	1662757200.0	2022-09-09T15:00:00-06:00	54
16	1662760800.0	2022-09-09T16:00:00-06:00	68
17	1662764400.0	2022-09-09T17:00:00-06:00	80
18	1662768000.0	2022-09-09T18:00:00-06:00	78
19	1662771600.0	2022-09-09T19:00:00-06:00	68
20	1662775200.0	2022-09-09T20:00:00-06:00	55
21	1662778800.0	2022-09-09T21:00:00-06:00	21
22	1662782400.0	2022-09-09T22:00:00-06:00	1
#910dd39c4b58e4a2eea1196848f62ff4
