# MIX San Cristóbal
# Hora del script: 2022-07-27T12:02:09.998529-06:00
# Actualización del servidor: 2022-07-27T15:02:08.459-03:00
# Tiempo	Unix	ISO 8601	Conteo de Entrada
4	1658829600.0	2022-07-26T04:00:00-06:00	20
5	1658833200.0	2022-07-26T05:00:00-06:00	42
6	1658836800.0	2022-07-26T06:00:00-06:00	48
7	1658840400.0	2022-07-26T07:00:00-06:00	41
8	1658844000.0	2022-07-26T08:00:00-06:00	43
9	1658847600.0	2022-07-26T09:00:00-06:00	44
10	1658851200.0	2022-07-26T10:00:00-06:00	46
11	1658854800.0	2022-07-26T11:00:00-06:00	47
12	1658858400.0	2022-07-26T12:00:00-06:00	41
13	1658862000.0	2022-07-26T13:00:00-06:00	36
14	1658865600.0	2022-07-26T14:00:00-06:00	45
15	1658869200.0	2022-07-26T15:00:00-06:00	54
16	1658872800.0	2022-07-26T16:00:00-06:00	75
17	1658876400.0	2022-07-26T17:00:00-06:00	86
18	1658880000.0	2022-07-26T18:00:00-06:00	81
19	1658883600.0	2022-07-26T19:00:00-06:00	69
20	1658887200.0	2022-07-26T20:00:00-06:00	55
21	1658890800.0	2022-07-26T21:00:00-06:00	21
22	1658894400.0	2022-07-26T22:00:00-06:00	1
#b5055f8b4b710f673df3c0f63c92da97
