# Día de la Semana 	 Promedio 	 Error
1	Lunes	830.7777777777778	31.2973701327936
2	Martes	870.1111111111111	34.354881567502844
3	Miércoles	898.0	37.233994821538694
4	Jueves	912.8571428571429	30.26847796004108
5	Viernes	847.0	20.501002787959166
